year,age,population
1969,1,1189000.0
1969,2,1242000.0
1969,3,1283000.0
1969,4,1291000.0
1969,5,1325000.0
1969,6,1323000.0
1969,7,1283000.0
1969,8,1278000.0
1969,9,1228000.0
1969,10,1207000.0
1969,11,1140000.0
1969,12,1123000.0
1969,13,1098000.0
1969,14,1070000.0
1969,15,1070000.0
1969,16,1050000.0
1969,17,1060000.0
1969,18,1064000.0
1969,19,1085000.0
1969,20,1059000.0
1969,21,997000.0
1969,22,957000.0
1969,23,869000.0
1969,24,784000.0
1969,25,1058000.0
1969,26,1086000.0
1969,27,1059000.0
1969,28,1290000.0
1969,29,1377000.0
1969,30,1356000.0
1969,31,1272000.0
1969,32,1199000.0
1969,33,1193000.0
1969,34,1174000.0
1969,35,1117000.0
1969,36,918000.0
1969,37,928000.0
1969,38,963000.0
1969,39,1034000.0
1969,40,1016000.0
1969,41,1029000.0
1969,42,961000.0
1969,43,956000.0
1969,44,962000.0
1969,45,902000.0
1969,46,901000.0
1969,47,958000.0
1969,48,1013000.0
1969,49,1019000.0
1969,50,777000.0
1969,51,515000.0
1969,52,497000.0
1969,53,551000.0
1969,54,735000.0
1969,55,944000.0
1969,56,972000.0
1969,57,999000.0
1969,58,950000.0
1969,59,979000.0
1969,60,1003000.0
1969,61,988000.0
1969,62,968000.0
1969,63,948000.0
1969,64,923000.0
1969,65,908000.0
1969,66,851000.0
1969,67,851000.0
1969,68,804000.0
1969,69,751000.0
1969,70,696000.0
1969,71,655000.0
1969,72,593000.0
1969,73,562000.0
1969,74,503000.0
1969,75,461000.0
1969,76,423000.0
1969,77,375000.0
1969,78,349000.0
1969,79,302000.0
1969,80,273000.0
1969,81,237000.0
1969,82,204000.0
1969,83,170000.0
1969,84,142000.0
1969,85,115000.0
1969,86,89000.0
1969,87,72000.0
1969,88,57000.0
1969,89,43000.0
1969,90,31000.0
1969,91,24000.0
1969,92,15000.0
1969,93,11000.0
1969,94,8000.0
1969,95,0.0
1969,96,0.0
1969,97,0.0
1969,98,0.0
1969,99,0.0
1970,0,1016000.0
1970,1,1110000.0
1970,2,1184000.0
1970,3,1232000.0
1970,4,1275000.0
1970,5,1289000.0
1970,6,1320000.0
1970,7,1316000.0
1970,8,1273000.0
1970,9,1271000.0
1970,10,1229000.0
1970,11,1200000.0
1970,12,1140000.0
1970,13,1122000.0
1970,14,1096000.0
1970,15,1072000.0
1970,16,1080000.0
1970,17,1054000.0
1970,18,1070000.0
1970,19,1064000.0
1970,20,1077000.0
1970,21,1054000.0
1970,22,985000.0
1970,23,944000.0
1970,24,851000.0
1970,25,770000.0
1970,26,1034000.0
1970,27,1063000.0
1970,28,1042000.0
1970,29,1271000.0
1970,30,1369000.0
1970,31,1352000.0
1970,32,1272000.0
1970,33,1201000.0
1970,34,1194000.0
1970,35,1175000.0
1970,36,1114000.0
1970,37,915000.0
1970,38,925000.0
1970,39,956000.0
1970,40,1028000.0
1970,41,1009000.0
1970,42,1020000.0
1970,43,954000.0
1970,44,947000.0
1970,45,954000.0
1970,46,894000.0
1970,47,892000.0
1970,48,947000.0
1970,49,1003000.0
1970,50,1008000.0
1970,51,769000.0
1970,52,510000.0
1970,53,494000.0
1970,54,546000.0
1970,55,727000.0
1970,56,933000.0
1970,57,963000.0
1970,58,987000.0
1970,59,939000.0
1970,60,963000.0
1970,61,982000.0
1970,62,967000.0
1970,63,949000.0
1970,64,926000.0
1970,65,900000.0
1970,66,884000.0
1970,67,830000.0
1970,68,823000.0
1970,69,775000.0
1970,70,717000.0
1970,71,664000.0
1970,72,621000.0
1970,73,561000.0
1970,74,524000.0
1970,75,469000.0
1970,76,428000.0
1970,77,391000.0
1970,78,342000.0
1970,79,316000.0
1970,80,271000.0
1970,81,239000.0
1970,82,208000.0
1970,83,176000.0
1970,84,144000.0
1970,85,119000.0
1970,86,95000.0
1970,87,75000.0
1970,88,58000.0
1970,89,45000.0
1970,90,32000.0
1970,91,23000.0
1970,92,17000.0
1970,93,12000.0
1970,94,8000.0
1970,95,0.0
1970,96,0.0
1970,97,0.0
1970,98,0.0
1970,99,0.0
1971,0,994000.0
1971,1,1015000.0
1971,2,1115000.0
1971,3,1190000.0
1971,4,1238000.0
1971,5,1281000.0
1971,6,1295000.0
1971,7,1325000.0
1971,8,1320000.0
1971,9,1279000.0
1971,10,1277000.0
1971,11,1235000.0
1971,12,1206000.0
1971,13,1145000.0
1971,14,1128000.0
1971,15,1107000.0
1971,16,1082000.0
1971,17,1090000.0
1971,18,1069000.0
1971,19,1087000.0
1971,20,1075000.0
1971,21,1093000.0
1971,22,1073000.0
1971,23,1005000.0
1971,24,963000.0
1971,25,866000.0
1971,26,784000.0
1971,27,1046000.0
1971,28,1072000.0
1971,29,1052000.0
1971,30,1280000.0
1971,31,1378000.0
1971,32,1360000.0
1971,33,1279000.0
1971,34,1208000.0
1971,35,1200000.0
1971,36,1179000.0
1971,37,1117000.0
1971,38,920000.0
1971,39,929000.0
1971,40,958000.0
1971,41,1030000.0
1971,42,1010000.0
1971,43,1020000.0
1971,44,953000.0
1971,45,946000.0
1971,46,952000.0
1971,47,892000.0
1971,48,890000.0
1971,49,945000.0
1971,50,998000.0
1971,51,1003000.0
1971,52,765000.0
1971,53,507000.0
1971,54,490000.0
1971,55,541000.0
1971,56,722000.0
1971,57,924000.0
1971,58,953000.0
1971,59,975000.0
1971,60,928000.0
1971,61,950000.0
1971,62,967000.0
1971,63,950000.0
1971,64,930000.0
1971,65,905000.0
1971,66,878000.0
1971,67,859000.0
1971,68,805000.0
1971,69,795000.0
1971,70,745000.0
1971,71,687000.0
1971,72,632000.0
1971,73,589000.0
1971,74,530000.0
1971,75,493000.0
1971,76,437000.0
1971,77,395000.0
1971,78,359000.0
1971,79,312000.0
1971,80,283000.0
1971,81,241000.0
1971,82,209000.0
1971,83,181000.0
1971,84,151000.0
1971,85,120000.0
1971,86,98000.0
1971,87,78000.0
1971,88,59000.0
1971,89,45000.0
1971,90,34000.0
1971,91,24000.0
1971,92,17000.0
1971,93,12000.0
1971,94,8000.0
1971,95,0.0
1971,96,0.0
1971,97,0.0
1971,98,0.0
1971,99,0.0
1972,0,884000.0
1972,1,991000.0
1972,2,1018000.0
1972,3,1122000.0
1972,4,1197000.0
1972,5,1243000.0
1972,6,1284000.0
1972,7,1297000.0
1972,8,1328000.0
1972,9,1324000.0
1972,10,1282000.0
1972,11,1281000.0
1972,12,1240000.0
1972,13,1210000.0
1972,14,1150000.0
1972,15,1137000.0
1972,16,1117000.0
1972,17,1092000.0
1972,18,1104000.0
1972,19,1086000.0
1972,20,1098000.0
1972,21,1087000.0
1972,22,1111000.0
1972,23,1088000.0
1972,24,1022000.0
1972,25,976000.0
1972,26,876000.0
1972,27,792000.0
1972,28,1053000.0
1972,29,1079000.0
1972,30,1061000.0
1972,31,1284000.0
1972,32,1381000.0
1972,33,1363000.0
1972,34,1283000.0
1972,35,1209000.0
1972,36,1202000.0
1972,37,1179000.0
1972,38,1118000.0
1972,39,920000.0
1972,40,929000.0
1972,41,957000.0
1972,42,1029000.0
1972,43,1008000.0
1972,44,1018000.0
1972,45,951000.0
1972,46,944000.0
1972,47,949000.0
1972,48,889000.0
1972,49,886000.0
1972,50,940000.0
1972,51,994000.0
1972,52,997000.0
1972,53,760000.0
1972,54,503000.0
1972,55,486000.0
1972,56,538000.0
1972,57,715000.0
1972,58,916000.0
1972,59,943000.0
1972,60,963000.0
1972,61,915000.0
1972,62,935000.0
1972,63,950000.0
1972,64,932000.0
1972,65,909000.0
1972,66,884000.0
1972,67,853000.0
1972,68,834000.0
1972,69,777000.0
1972,70,765000.0
1972,71,714000.0
1972,72,656000.0
1972,73,601000.0
1972,74,556000.0
1972,75,496000.0
1972,76,459000.0
1972,77,405000.0
1972,78,363000.0
1972,79,327000.0
1972,80,281000.0
1972,81,252000.0
1972,82,212000.0
1972,83,182000.0
1972,84,154000.0
1972,85,127000.0
1972,86,100000.0
1972,87,81000.0
1972,88,62000.0
1972,89,46000.0
1972,90,34000.0
1972,91,26000.0
1972,92,18000.0
1972,93,12000.0
1972,94,8000.0
1972,95,0.0
1972,96,0.0
1972,97,0.0
1972,98,0.0
1972,99,0.0
1973,0,801000.0
1973,1,881000.0
1973,2,993000.0
1973,3,1024000.0
1973,4,1127000.0
1973,5,1202000.0
1973,6,1245000.0
1973,7,1287000.0
1973,8,1301000.0
1973,9,1334000.0
1973,10,1328000.0
1973,11,1288000.0
1973,12,1285000.0
1973,13,1244000.0
1973,14,1216000.0
1973,15,1160000.0
1973,16,1146000.0
1973,17,1127000.0
1973,18,1109000.0
1973,19,1123000.0
1973,20,1097000.0
1973,21,1115000.0
1973,22,1106000.0
1973,23,1134000.0
1973,24,1109000.0
1973,25,1040000.0
1973,26,990000.0
1973,27,887000.0
1973,28,803000.0
1973,29,1063000.0
1973,30,1090000.0
1973,31,1068000.0
1973,32,1290000.0
1973,33,1386000.0
1973,34,1367000.0
1973,35,1286000.0
1973,36,1211000.0
1973,37,1201000.0
1973,38,1180000.0
1973,39,1118000.0
1973,40,920000.0
1973,41,929000.0
1973,42,956000.0
1973,43,1026000.0
1973,44,1006000.0
1973,45,1016000.0
1973,46,948000.0
1973,47,940000.0
1973,48,946000.0
1973,49,885000.0
1973,50,882000.0
1973,51,935000.0
1973,52,987000.0
1973,53,991000.0
1973,54,755000.0
1973,55,499000.0
1973,56,482000.0
1973,57,533000.0
1973,58,708000.0
1973,59,905000.0
1973,60,930000.0
1973,61,950000.0
1973,62,900000.0
1973,63,920000.0
1973,64,931000.0
1973,65,911000.0
1973,66,887000.0
1973,67,860000.0
1973,68,828000.0
1973,69,805000.0
1973,70,748000.0
1973,71,733000.0
1973,72,681000.0
1973,73,622000.0
1973,74,567000.0
1973,75,523000.0
1973,76,463000.0
1973,77,425000.0
1973,78,372000.0
1973,79,331000.0
1973,80,294000.0
1973,81,251000.0
1973,82,222000.0
1973,83,185000.0
1973,84,155000.0
1973,85,130000.0
1973,86,105000.0
1973,87,81000.0
1973,88,64000.0
1973,89,49000.0
1973,90,36000.0
1973,91,25000.0
1973,92,18000.0
1973,93,13000.0
1973,94,7000.0
1973,95,0.0
1973,96,0.0
1973,97,0.0
1973,98,0.0
1973,99,0.0
1974,0,791000.0
1974,1,798000.0
1974,2,884000.0
1974,3,1000000.0
1974,4,1031000.0
1974,5,1134000.0
1974,6,1204000.0
1974,7,1246000.0
1974,8,1291000.0
1974,9,1306000.0
1974,10,1337000.0
1974,11,1332000.0
1974,12,1291000.0
1974,13,1288000.0
1974,14,1249000.0
1974,15,1220000.0
1974,16,1163000.0
1974,17,1148000.0
1974,18,1132000.0
1974,19,1112000.0
1974,20,1120000.0
1974,21,1097000.0
1974,22,1117000.0
1974,23,1106000.0
1974,24,1132000.0
1974,25,1105000.0
1974,26,1035000.0
1974,27,985000.0
1974,28,881000.0
1974,29,796000.0
1974,30,1056000.0
1974,31,1083000.0
1974,32,1061000.0
1974,33,1283000.0
1974,34,1378000.0
1974,35,1359000.0
1974,36,1279000.0
1974,37,1204000.0
1974,38,1194000.0
1974,39,1173000.0
1974,40,1111000.0
1974,41,914000.0
1974,42,923000.0
1974,43,950000.0
1974,44,1020000.0
1974,45,999000.0
1974,46,1010000.0
1974,47,943000.0
1974,48,934000.0
1974,49,940000.0
1974,50,880000.0
1974,51,876000.0
1974,52,928000.0
1974,53,981000.0
1974,54,983000.0
1974,55,748000.0
1974,56,494000.0
1974,57,477000.0
1974,58,527000.0
1974,59,700000.0
1974,60,894000.0
1974,61,918000.0
1974,62,935000.0
1974,63,885000.0
1974,64,902000.0
1974,65,912000.0
1974,66,890000.0
1974,67,865000.0
1974,68,835000.0
1974,69,801000.0
1974,70,776000.0
1974,71,718000.0
1974,72,700000.0
1974,73,648000.0
1974,74,589000.0
1974,75,533000.0
1974,76,488000.0
1974,77,430000.0
1974,78,391000.0
1974,79,339000.0
1974,80,299000.0
1974,81,263000.0
1974,82,221000.0
1974,83,193000.0
1974,84,159000.0
1974,85,132000.0
1974,86,108000.0
1974,87,86000.0
1974,88,65000.0
1974,89,50000.0
1974,90,38000.0
1974,91,27000.0
1974,92,19000.0
1974,93,13000.0
1974,94,9000.0
1974,95,0.0
1974,96,0.0
1974,97,0.0
1974,98,0.0
1974,99,0.0
1975,0,767000.0
1975,1,781000.0
1975,2,795000.0
1975,3,883000.0
1975,4,1000000.0
1975,5,1031000.0
1975,6,1130000.0
1975,7,1200000.0
1975,8,1245000.0
1975,9,1290000.0
1975,10,1306000.0
1975,11,1337000.0
1975,12,1332000.0
1975,13,1291000.0
1975,14,1287000.0
1975,15,1248000.0
1975,16,1219000.0
1975,17,1161000.0
1975,18,1148000.0
1975,19,1131000.0
1975,20,1107000.0
1975,21,1116000.0
1975,22,1094000.0
1975,23,1113000.0
1975,24,1100000.0
1975,25,1124000.0
1975,26,1097000.0
1975,27,1025000.0
1975,28,973000.0
1975,29,870000.0
1975,30,786000.0
1975,31,1046000.0
1975,32,1072000.0
1975,33,1050000.0
1975,34,1272000.0
1975,35,1367000.0
1975,36,1349000.0
1975,37,1269000.0
1975,38,1195000.0
1975,39,1185000.0
1975,40,1165000.0
1975,41,1102000.0
1975,42,905000.0
1975,43,915000.0
1975,44,943000.0
1975,45,1012000.0
1975,46,993000.0
1975,47,1003000.0
1975,48,936000.0
1975,49,928000.0
1975,50,933000.0
1975,51,873000.0
1975,52,870000.0
1975,53,922000.0
1975,54,972000.0
1975,55,974000.0
1975,56,741000.0
1975,57,489000.0
1975,58,471000.0
1975,59,521000.0
1975,60,690000.0
1975,61,881000.0
1975,62,904000.0
1975,63,918000.0
1975,64,869000.0
1975,65,883000.0
1975,66,890000.0
1975,67,866000.0
1975,68,839000.0
1975,69,807000.0
1975,70,771000.0
1975,71,744000.0
1975,72,686000.0
1975,73,664000.0
1975,74,611000.0
1975,75,552000.0
1975,76,497000.0
1975,77,451000.0
1975,78,394000.0
1975,79,356000.0
1975,80,305000.0
1975,81,267000.0
1975,82,231000.0
1975,83,192000.0
1975,84,165000.0
1975,85,134000.0
1975,86,109000.0
1975,87,88000.0
1975,88,68000.0
1975,89,51000.0
1975,90,38000.0
1975,91,28000.0
1975,92,19000.0
1975,93,13000.0
1975,94,10000.0
1975,95,0.0
1975,96,0.0
1975,97,0.0
1975,98,0.0
1975,99,0.0
1976,0,787000.0
1976,1,759000.0
1976,2,778000.0
1976,3,793000.0
1976,4,883000.0
1976,5,1000000.0
1976,6,1026000.0
1976,7,1125000.0
1976,8,1199000.0
1976,9,1245000.0
1976,10,1290000.0
1976,11,1307000.0
1976,12,1338000.0
1976,13,1333000.0
1976,14,1291000.0
1976,15,1289000.0
1976,16,1250000.0
1976,17,1221000.0
1976,18,1165000.0
1976,19,1150000.0
1976,20,1132000.0
1976,21,1107000.0
1976,22,1119000.0
1976,23,1095000.0
1976,24,1111000.0
1976,25,1097000.0
1976,26,1120000.0
1976,27,1091000.0
1976,28,1019000.0
1976,29,967000.0
1976,30,862000.0
1976,31,780000.0
1976,32,1039000.0
1976,33,1065000.0
1976,34,1043000.0
1976,35,1266000.0
1976,36,1359000.0
1976,37,1341000.0
1976,38,1261000.0
1976,39,1189000.0
1976,40,1179000.0
1976,41,1158000.0
1976,42,1096000.0
1976,43,900000.0
1976,44,909000.0
1976,45,937000.0
1976,46,1006000.0
1976,47,986000.0
1976,48,996000.0
1976,49,930000.0
1976,50,922000.0
1976,51,926000.0
1976,52,867000.0
1976,53,862000.0
1976,54,914000.0
1976,55,964000.0
1976,56,965000.0
1976,57,733000.0
1976,58,484000.0
1976,59,466000.0
1976,60,514000.0
1976,61,681000.0
1976,62,868000.0
1976,63,889000.0
1976,64,902000.0
1976,65,850000.0
1976,66,863000.0
1976,67,867000.0
1976,68,841000.0
1976,69,812000.0
1976,70,778000.0
